#{"t_start": 1741225153.7852576, "env_id": "None"}
r,l,t
339.18436,199,3945.36387
336.77557,199,3946.015263
343.78424,199,3946.574555
344.28845,199,3946.730866
338.30374,199,3946.833833
335.9058,199,3946.833858
344.5898,199,3947.109156
336.63303,199,3947.670936
342.54816,199,3948.038703
341.41794,199,3948.212326
336.6264,199,3948.301786
343.19077,199,3952.437542
340.72562,199,3952.987286
337.88846,199,3953.153319
335.20724,199,3953.256083
331.36664,199,3953.256104
341.66708,199,3953.520834
343.31564,199,3954.078994
337.00476,199,3954.428832
334.1386,199,3954.589605
340.7603,199,3954.680227
341.47787,199,3955.354536
337.51703,199,3955.914583
334.30997,199,3956.078726
330.24707,199,3956.183065
331.55414,199,3956.183085
336.33685,199,3956.447027
339.64713,199,3957.005576
335.7327,199,3957.363798
330.8642,199,3957.529338
327.61618,199,3957.618185
335.7582,199,3959.851189
332.05963,199,3960.420807
333.04254,199,3960.579555
335.28473,199,3960.682374
338.00937,199,3960.682395
339.03354,199,3960.943254
342.22614,199,3961.502282
337.57184,199,3961.853735
336.37006,199,3962.017982
338.8502,199,3962.107829
334.12012,199,3962.781481
333.73264,199,3963.338087
335.61038,199,3963.497789
337.01346,199,3963.604338
338.7051,199,3963.604359
335.29224,199,3963.872742
331.04813,199,3964.424633
334.83902,199,3964.772953
336.32034,199,3964.937045
335.10178,199,3965.030223
336.1939,199,3965.702533
331.62283,199,3966.252162
333.28772,199,3966.421305
333.25256,199,3966.528805
338.06464,199,3966.528825
334.2597,199,3966.786475
342.00745,199,3967.348215
339.23056,199,3967.696495
326.01724,199,3967.858593
339.13498,199,3967.945064
326.5855,199,3968.620731
336.74957,199,3969.184577
335.6401,199,3969.344559
332.96716,199,3969.449137
333.4936,199,3969.449158
332.3639,199,3969.711528
338.4389,199,3970.27218
338.26593,199,3970.615636
342.14932,199,3970.779679
341.37372,199,3970.864612
337.37842,199,3971.538083
329.83325,199,3972.081706
338.75507,199,3972.24339
333.49338,199,3972.345038
331.45102,199,3972.346198
342.2245,199,3972.613194
334.24695,199,3973.167131
329.99487,199,3973.508821
334.10153,199,3973.661574
336.48535,199,3973.745295
340.73087,199,3975.920818
340.5102,199,3976.465412
333.0778,199,3976.624548
335.54068,199,3976.730691
337.94873,199,3976.730712
332.24866,199,3976.99652
334.12338,199,3977.553508
340.473,199,3977.899135
332.9938,199,3978.078017
331.75662,199,3978.163608
334.1234,199,3978.814185
337.53174,199,3979.3578
339.93683,199,3979.522446
336.99255,199,3979.626725
339.8492,199,3979.626755
336.87653,199,3979.897345
332.88013,199,3980.479875
336.47922,199,3980.824143
338.3483,199,3980.986438
334.9322,199,3981.073898
339.39252,199,3981.729695
333.811,199,3982.269262
335.80292,199,3982.421355
338.22354,199,3982.519874
337.9177,199,3982.519894
332.42334,199,3982.785905
337.32593,199,3983.327962
329.0777,199,3983.670476
339.74573,199,3983.830482
335.6198,199,3983.913664
339.97852,199,3984.57697
336.813,199,3985.135737
337.93533,199,3985.300465
336.73462,199,3985.401852
333.32394,199,3985.401879
334.24966,199,3985.669409
333.87952,199,3986.233321
337.89948,199,3986.583188
332.7914,199,3986.750124
335.90967,199,3986.834621
339.93228,199,3987.526252
341.85382,199,3988.087419
341.1789,199,3988.252257
339.27222,199,3988.360248
337.76987,199,3988.360268
339.20093,199,3988.626891
335.34146,199,3989.176995
339.34424,199,3989.528669
340.59772,199,3989.695267
333.71136,199,3989.783447
333.02478,199,3992.019438
337.47757,199,3992.583911
332.64584,199,3992.744633
340.83444,199,3992.845515
334.20984,199,3992.845535
345.46155,199,3993.116597
332.03842,199,3993.678982
335.47156,199,3994.028141
334.19104,199,3994.189027
329.9913,199,3994.276135
332.12622,199,3994.949335
342.6091,199,3995.505543
336.65964,199,3995.667311
336.77914,199,3995.773706
337.89618,199,3995.773726
341.22253,199,3996.040552
338.00882,199,3996.593184
334.2029,199,3996.942864
335.8629,199,3997.110356
339.70392,199,3997.198478
334.52072,199,3997.870412
331.9863,199,3998.427689
328.91055,199,3998.585471
329.86505,199,3998.691408
341.7792,199,3998.691429
336.3768,199,3998.956923
331.9015,199,3999.523504
338.90152,199,3999.872075
338.01187,199,4000.037828
338.3552,199,4000.124665
338.2391,199,4000.804613
331.88004,199,4001.370609
337.83035,199,4001.527461
334.07593,199,4001.634179
338.38696,199,4001.6342
337.03418,199,4001.899949
336.87814,199,4002.458486
342.09406,199,4002.810184
340.85806,199,4002.973677
341.17236,199,4003.062963
335.41556,199,4003.731307
335.0039,199,4004.297752
334.8487,199,4004.464276
340.05112,199,4004.56687
338.3939,199,4004.566891
331.4733,199,4004.836436
331.47784,199,4005.39897
333.73315,199,4005.753738
335.1705,199,4005.918927
331.70898,199,4006.007243
340.4341,199,4006.687498
336.97556,199,4008.819913
333.52847,199,4008.984659
332.09686,199,4009.084651
337.2943,199,4009.084671
329.12045,199,4009.360422
334.053,199,4009.929659
333.7685,199,4010.280291
332.13748,199,4010.440797
333.3594,199,4010.533415
333.17496,199,4011.199368
339.6092,199,4011.750238
333.87033,199,4011.915272
337.2265,199,4012.018263
341.77408,199,4012.018283
340.49722,199,4012.280653
336.75522,199,4012.833421
340.79068,199,4013.185437
337.43716,199,4013.343356
335.95544,199,4013.431733
343.0389,199,4014.113692
333.94238,199,4014.658903
338.49417,199,4014.818903
334.48642,199,4014.92217
334.95813,199,4014.922191
339.62054,199,4015.19276
333.4507,199,4015.751083
324.45663,199,4016.092584
332.85754,199,4016.256457
338.02692,199,4016.338113
334.16632,199,4017.009579
339.56842,199,4017.673688
333.69507,199,4017.833829
335.27963,199,4017.939698
325.77026,199,4017.939719
337.0731,199,4021.557268
334.6371,199,4022.116837
337.63263,199,4022.458411
334.952,199,4022.617819
339.2276,199,4022.70337
344.8524,199,4023.37275
334.59186,199,4023.927397
342.9723,199,4024.091618
342.74203,199,4024.194266
336.8531,199,4024.194286
344.1132,199,4024.454826
338.09558,199,4025.011866
337.2554,199,4025.364624
339.47067,199,4025.520169
334.89612,199,4025.606666
342.8439,199,4026.268833
341.02255,199,4028.377795
339.35895,199,4028.533797
338.3758,199,4028.641293
339.37228,199,4028.641314
338.43738,199,4028.917861
340.76422,199,4029.480515
341.4593,199,4029.831704
340.65787,199,4029.994248
342.72046,199,4030.082663
337.64203,199,4030.742548
344.3245,199,4031.288649
337.4426,199,4031.452665
335.90707,199,4031.558289
336.68414,199,4031.558309
342.41544,199,4031.818188
342.76477,199,4032.373802
336.008,199,4032.725586
343.65674,199,4032.888462
342.95532,199,4032.973091
342.7471,199,4033.649909
341.6201,199,4034.208346
338.46866,199,4034.370019
340.63898,199,4034.477802
341.3962,199,4034.477823
339.5221,199,4034.740615
338.3151,199,4035.294222
343.15952,199,4035.643757
339.89816,199,4035.801784
341.39484,199,4035.88738
343.9481,199,4036.562598
339.69025,199,4037.113063
338.7074,199,4037.273608
340.79337,199,4037.379032
340.3939,199,4037.379052
339.88693,199,4037.64225
335.83395,199,4038.215777
342.0022,199,4038.565913
344.83133,199,4038.731692
331.1758,199,4038.820384
339.66077,199,4039.494354
338.39096,199,4040.045729
340.64917,199,4040.206458
338.32516,199,4040.309973
337.26608,199,4040.309994
340.30603,199,4040.575156
336.86258,199,4041.132916
334.04822,199,4041.482442
340.5584,199,4041.642259
343.6569,199,4041.729711
344.64685,199,4042.393232
340.1128,199,4044.49393
338.97675,199,4044.654185
342.92072,199,4044.753947
341.01642,199,4044.753967
346.87073,199,4045.01306
343.17722,199,4045.561685
330.2575,199,4045.910173
336.8204,199,4046.067398
337.97455,199,4046.152083
345.13153,199,4046.813419
344.37717,199,4047.35518
343.04965,199,4047.51228
338.11438,199,4047.612906
342.57956,199,4047.612926
337.61133,199,4047.870886
340.76923,199,4048.409182
340.72412,199,4048.752448
340.80563,199,4048.909629
338.9532,199,4048.993621
340.80603,199,4049.63734
342.80936,199,4050.17741
338.28708,199,4050.337326
343.84125,199,4050.43778
334.48273,199,4050.437801
346.45453,199,4050.691772
344.80847,199,4051.23771
338.11868,199,4051.580374
337.8899,199,4051.736793
340.58926,199,4051.828353
335.9931,199,4052.478637
339.493,199,4053.018884
346.0698,199,4053.177906
340.68567,199,4053.283489
336.27243,199,4053.283509
337.2097,199,4053.538157
343.72824,199,4054.077224
338.368,199,4054.415684
342.65674,199,4054.586507
343.59485,199,4054.6715
333.6864,199,4055.326576
344.10175,199,4055.86281
344.7208,199,4056.017673
343.50284,199,4056.126893
339.1518,199,4056.126943
344.27017,199,4056.393805
333.48218,199,4056.977979
333.86295,199,4057.328734
340.6628,199,4057.491998
343.84583,199,4057.578951
342.0474,199,4058.240466
334.03152,199,4060.286456
340.37982,199,4060.450523
337.52893,199,4060.553826
341.3878,199,4060.553847
336.0661,199,4060.823259
336.13803,199,4061.393369
338.52225,199,4061.744491
342.55267,199,4061.900862
338.22202,199,4061.991086
341.22083,199,4062.654977
341.71173,199,4063.203217
337.8617,199,4063.366707
339.56027,199,4063.468737
337.3601,199,4063.468758
333.86624,199,4063.726171
338.17853,199,4064.290704
344.70172,199,4064.644929
339.61215,199,4064.802984
340.81332,199,4064.89256
343.3458,199,4065.565746
341.35852,199,4066.110671
340.01724,199,4066.273787
346.80768,199,4066.377156
346.11777,199,4066.377177
344.89413,199,4066.639818
343.44995,199,4067.195493
337.85284,199,4067.554393
338.0254,199,4067.720454
337.56723,199,4067.807787
345.47372,199,4068.483627
338.50418,199,4069.042571
341.66223,199,4069.204442
347.1924,199,4069.31158
346.61285,199,4069.311601
335.25705,199,4069.57369
339.38168,199,4070.131587
336.37552,199,4070.479484
340.2681,199,4070.640075
337.1026,199,4070.731119
339.90274,199,4071.400542
338.76822,199,4071.946788
339.9628,199,4072.110103
340.00995,199,4072.215279
344.0495,199,4072.2153
338.4121,199,4072.484592
339.89893,199,4073.032926
341.483,199,4073.381932
340.58426,199,4073.541538
345.68338,199,4073.631087
344.3218,199,4074.311307
338.50464,199,4076.420893
336.7201,199,4076.582043
338.76364,199,4076.686841
340.2363,199,4076.686869
344.08762,199,4076.95417
343.9927,199,4077.507647
340.59705,199,4077.85665
340.13672,199,4078.021017
343.40958,199,4078.110327
337.68295,199,4078.771113
343.09302,199,4079.326339
339.98648,199,4079.483582
341.8423,199,4079.589722
343.14288,199,4079.589744
337.00214,199,4079.855713
341.42868,199,4080.415195
345.88873,199,4080.764384
343.48083,199,4080.921375
342.2212,199,4081.009417
337.15237,199,4081.690747
336.06354,199,4082.248951
337.23297,199,4082.409015
344.34244,199,4082.51652
338.8155,199,4082.51654
336.79517,199,4082.788296
341.94302,199,4083.329509
339.2263,199,4083.671959
338.5652,199,4083.829881
339.2779,199,4083.916722
334.87668,199,4084.570529
342.78815,199,4085.101925
343.2897,199,4085.263913
338.51868,199,4085.364279
341.48627,199,4085.3643
338.4824,199,4085.621638
342.69788,199,4086.167443
337.52054,199,4086.508628
343.5006,199,4086.663653
340.74655,199,4086.749592
337.55234,199,4090.761416
342.98264,199,4091.306758
340.7564,199,4091.464155
343.42752,199,4091.565433
338.8359,199,4091.565454
337.87906,199,4091.828543
339.84943,199,4092.386664
342.02884,199,4092.726915
329.18082,199,4092.885051
339.71445,199,4092.973406
337.0579,199,4093.635438
327.51828,199,4095.747112
337.8729,199,4095.905295
341.36523,199,4096.00332
341.17255,199,4096.00334
340.11038,199,4096.264365
335.76974,199,4096.810091
336.38144,199,4097.157185
347.44598,199,4097.311832
341.54034,199,4097.39624
338.1495,199,4098.050982
341.87735,199,4098.593512
341.98062,199,4098.753535
333.57593,199,4098.853398
342.72186,199,4098.853419
340.59995,199,4099.125513
338.27603,199,4099.691985
335.3999,199,4100.037849
338.00217,199,4100.191536
346.01294,199,4100.283893
342.53046,199,4100.95245
334.438,199,4101.500829
345.94052,199,4101.66352
334.72778,199,4101.768953
340.10342,199,4101.768973
338.76932,199,4102.02817
344.88342,199,4102.593047
339.5401,199,4102.950223
334.78793,199,4103.108918
344.7064,199,4103.194972
336.11206,199,4103.874506
341.97073,199,4104.433237
336.67612,199,4104.590312
341.97842,199,4104.69974
344.3945,199,4104.69976
338.3813,199,4104.968508
333.3675,199,4105.518056
337.01303,199,4105.856866
342.23242,199,4106.020213
337.94556,199,4106.110228
344.04416,199,4106.785841
335.17694,199,4107.347388
333.55667,199,4107.510986
339.42072,199,4107.612615
338.21457,199,4107.612635
337.73834,199,4107.87675
332.68152,199,4108.432935
343.33813,199,4108.777674
345.43686,199,4108.939814
341.69183,199,4109.030657
342.1077,199,4109.705094
340.12924,199,4111.795787
344.1435,199,4111.958226
341.06848,199,4112.064068
334.7705,199,4112.064105
342.3596,199,4112.327584
339.95926,199,4112.885014
337.66086,199,4113.246124
338.97427,199,4113.407489
345.00967,199,4113.496226
337.30658,199,4114.175747
336.64932,199,4114.723115
338.6513,199,4114.886126
332.97043,199,4114.989715
341.2003,199,4114.989736
339.51996,199,4115.258573
339.32816,199,4115.816456
340.13324,199,4116.171996
343.50262,199,4116.334123
333.66843,199,4116.424822
338.91473,199,4117.094907
337.4339,199,4117.650226
338.52618,199,4117.809825
337.1151,199,4117.912558
336.56003,199,4117.912578
336.24808,199,4118.180277
338.2177,199,4118.742497
338.59164,199,4119.09686
346.08588,199,4119.258319
336.15094,199,4119.346924
336.23645,199,4120.016539
340.23083,199,4120.576221
340.71927,199,4120.739259
335.3103,199,4120.844319
335.56613,199,4120.844341
336.99152,199,4121.123566
343.6641,199,4121.668368
337.8368,199,4122.008273
338.0133,199,4122.159837
341.4886,199,4122.244435
337.48322,199,4122.897625
344.8077,199,4123.44436
337.64832,199,4123.602385
342.09302,199,4123.706978
336.31918,199,4123.706999
343.15747,199,4123.969044
336.3112,199,4124.51645
335.0478,199,4124.852478
342.0863,199,4125.010235
339.16382,199,4125.094319
335.308,199,4125.84499
339.1271,199,4126.378041
339.01276,199,4128.06134
342.23148,199,4128.165192
341.53366,199,4128.165216
335.07806,199,4128.421605
343.08264,199,4128.968948
340.73288,199,4129.315704
338.92123,199,4129.46958
342.78168,199,4129.554999
337.61703,199,4130.200895
336.45297,199,4130.727518
341.4884,199,4130.888113
340.83905,199,4131.011471
340.76834,199,4131.011502
339.77414,199,4131.27953
336.55453,199,4131.82514
345.29932,199,4132.165841
340.43918,199,4132.317936
337.1394,199,4132.405639
340.32367,199,4133.080527
343.1432,199,4133.653479
343.9718,199,4133.80751
339.26422,199,4133.910698
338.09476,199,4133.91072
340.75415,199,4134.191456
344.9512,199,4134.732595
334.5892,199,4135.072587
343.18085,199,4135.227519
336.8154,199,4135.313556
340.8134,199,4135.961284
338.23898,199,4136.498439
342.7264,199,4136.654093
333.234,199,4136.756327
338.21265,199,4136.756348
337.52533,199,4137.009655
334.3518,199,4137.559962
336.73367,199,4137.911428
338.97443,199,4138.074222
337.1262,199,4138.163807
339.87054,199,4138.835402
342.95837,199,4139.379774
339.41544,199,4139.54046
339.96957,199,4139.646133
346.6572,199,4139.646157
342.1781,199,4139.912733
340.36978,199,4140.470821
343.4399,199,4140.820224
343.92834,199,4140.984501
337.07278,199,4141.072186
333.64005,199,4141.739594
339.24606,199,4142.288295
339.96545,199,4144.008187
339.43765,199,4144.111544
341.35352,199,4144.111565
338.23843,199,4144.376791
339.46634,199,4144.930242
342.18738,199,4145.276824
339.20456,199,4145.438554
338.15527,199,4145.524907
343.49072,199,4146.201927
340.6293,199,4146.763616
338.02484,199,4146.923172
334.08185,199,4147.027242
338.95908,199,4147.027262
338.0263,199,4147.300015
341.07108,199,4147.863537
345.4095,199,4148.223925
340.413,199,4148.384786
344.09586,199,4148.470911
343.32455,199,4149.141074
335.32874,199,4149.692876
342.14938,199,4149.859618
338.77887,199,4149.966037
340.08795,199,4149.966057
338.53662,199,4150.22712
338.43527,199,4150.771824
338.4169,199,4151.120223
335.09967,199,4151.284479
336.98132,199,4151.377295
340.8896,199,4152.044627
337.6586,199,4152.599472
339.61096,199,4152.759735
346.33298,199,4152.863374
342.1399,199,4152.863395
335.38333,199,4153.131849
338.91647,199,4153.683464
